BlockIO,CPUPerc,Container,ID,MemPerc,MemUsage,Name,NetIO,PIDs,timestamp
20.5MB / 12.3kB,6.05%,a5c9a3464db9,a5c9a3464db9,0.49%,77.2MiB / 15.41GiB,rover-ros-gateway,0B / 0B,20,2025-08-27T13:56:38.760795
20.5MB / 12.3kB,6.11%,a5c9a3464db9,a5c9a3464db9,0.49%,77.2MiB / 15.41GiB,rover-ros-gateway,0B / 0B,20,2025-08-27T13:56:39.261017
20.5MB / 12.3kB,6.11%,a5c9a3464db9,a5c9a3464db9,0.49%,77.2MiB / 15.41GiB,rover-ros-gateway,0B / 0B,20,2025-08-27T13:56:39.261033
20.5MB / 12.3kB,6.11%,a5c9a3464db9,a5c9a3464db9,0.49%,77.2MiB / 15.41GiB,rover-ros-gateway,0B / 0B,20,2025-08-27T13:56:39.761274
20.5MB / 12.3kB,6.11%,a5c9a3464db9,a5c9a3464db9,0.49%,77.2MiB / 15.41GiB,rover-ros-gateway,0B / 0B,20,2025-08-27T13:56:39.761290
20.5MB / 12.3kB,6.04%,a5c9a3464db9,a5c9a3464db9,0.49%,77.2MiB / 15.41GiB,rover-ros-gateway,0B / 0B,20,2025-08-27T13:56:40.261414
20.5MB / 12.3kB,6.04%,a5c9a3464db9,a5c9a3464db9,0.49%,77.2MiB / 15.41GiB,rover-ros-gateway,0B / 0B,20,2025-08-27T13:56:40.261440
20.5MB / 12.3kB,6.04%,a5c9a3464db9,a5c9a3464db9,0.49%,77.2MiB / 15.41GiB,rover-ros-gateway,0B / 0B,20,2025-08-27T13:56:40.761150
20.5MB / 12.3kB,6.04%,a5c9a3464db9,a5c9a3464db9,0.49%,77.2MiB / 15.41GiB,rover-ros-gateway,0B / 0B,20,2025-08-27T13:56:40.761166
20.5MB / 12.3kB,6.56%,a5c9a3464db9,a5c9a3464db9,0.49%,77.2MiB / 15.41GiB,rover-ros-gateway,0B / 0B,20,2025-08-27T13:56:41.261226
20.5MB / 12.3kB,6.56%,a5c9a3464db9,a5c9a3464db9,0.49%,77.2MiB / 15.41GiB,rover-ros-gateway,0B / 0B,20,2025-08-27T13:56:41.261243
20.5MB / 12.3kB,6.56%,a5c9a3464db9,a5c9a3464db9,0.49%,77.2MiB / 15.41GiB,rover-ros-gateway,0B / 0B,20,2025-08-27T13:56:41.761482
20.5MB / 12.3kB,6.56%,a5c9a3464db9,a5c9a3464db9,0.49%,77.2MiB / 15.41GiB,rover-ros-gateway,0B / 0B,20,2025-08-27T13:56:41.761499
20.5MB / 12.3kB,6.43%,a5c9a3464db9,a5c9a3464db9,0.49%,77.2MiB / 15.41GiB,rover-ros-gateway,0B / 0B,20,2025-08-27T13:56:42.261253
20.5MB / 12.3kB,6.43%,a5c9a3464db9,a5c9a3464db9,0.49%,77.2MiB / 15.41GiB,rover-ros-gateway,0B / 0B,20,2025-08-27T13:56:42.261280
20.5MB / 12.3kB,6.43%,a5c9a3464db9,a5c9a3464db9,0.49%,77.2MiB / 15.41GiB,rover-ros-gateway,0B / 0B,20,2025-08-27T13:56:42.761019
20.5MB / 12.3kB,6.43%,a5c9a3464db9,a5c9a3464db9,0.49%,77.2MiB / 15.41GiB,rover-ros-gateway,0B / 0B,20,2025-08-27T13:56:42.761035
20.5MB / 12.3kB,6.66%,a5c9a3464db9,a5c9a3464db9,0.49%,77.2MiB / 15.41GiB,rover-ros-gateway,0B / 0B,20,2025-08-27T13:56:43.261789
20.5MB / 12.3kB,6.66%,a5c9a3464db9,a5c9a3464db9,0.49%,77.2MiB / 15.41GiB,rover-ros-gateway,0B / 0B,20,2025-08-27T13:56:43.261805
20.5MB / 12.3kB,6.66%,a5c9a3464db9,a5c9a3464db9,0.49%,77.2MiB / 15.41GiB,rover-ros-gateway,0B / 0B,20,2025-08-27T13:56:43.761373
20.5MB / 12.3kB,6.66%,a5c9a3464db9,a5c9a3464db9,0.49%,77.2MiB / 15.41GiB,rover-ros-gateway,0B / 0B,20,2025-08-27T13:56:43.761388
20.5MB / 12.3kB,6.65%,a5c9a3464db9,a5c9a3464db9,0.49%,77.2MiB / 15.41GiB,rover-ros-gateway,0B / 0B,20,2025-08-27T13:56:44.261306
20.5MB / 12.3kB,6.65%,a5c9a3464db9,a5c9a3464db9,0.49%,77.2MiB / 15.41GiB,rover-ros-gateway,0B / 0B,20,2025-08-27T13:56:44.261326
20.5MB / 12.3kB,6.65%,a5c9a3464db9,a5c9a3464db9,0.49%,77.2MiB / 15.41GiB,rover-ros-gateway,0B / 0B,20,2025-08-27T13:56:44.761017
20.5MB / 12.3kB,6.65%,a5c9a3464db9,a5c9a3464db9,0.49%,77.2MiB / 15.41GiB,rover-ros-gateway,0B / 0B,20,2025-08-27T13:56:44.761032
20.5MB / 12.3kB,6.72%,a5c9a3464db9,a5c9a3464db9,0.49%,77.2MiB / 15.41GiB,rover-ros-gateway,0B / 0B,20,2025-08-27T13:56:45.260869
20.5MB / 12.3kB,6.72%,a5c9a3464db9,a5c9a3464db9,0.49%,77.2MiB / 15.41GiB,rover-ros-gateway,0B / 0B,20,2025-08-27T13:56:45.260891
20.5MB / 12.3kB,6.72%,a5c9a3464db9,a5c9a3464db9,0.49%,77.2MiB / 15.41GiB,rover-ros-gateway,0B / 0B,20,2025-08-27T13:56:45.761650
20.5MB / 12.3kB,6.72%,a5c9a3464db9,a5c9a3464db9,0.49%,77.2MiB / 15.41GiB,rover-ros-gateway,0B / 0B,20,2025-08-27T13:56:45.761665
20.5MB / 12.3kB,6.61%,a5c9a3464db9,a5c9a3464db9,0.49%,77.2MiB / 15.41GiB,rover-ros-gateway,0B / 0B,20,2025-08-27T13:56:46.261163
20.5MB / 12.3kB,6.61%,a5c9a3464db9,a5c9a3464db9,0.49%,77.2MiB / 15.41GiB,rover-ros-gateway,0B / 0B,20,2025-08-27T13:56:46.261184
20.5MB / 12.3kB,6.61%,a5c9a3464db9,a5c9a3464db9,0.49%,77.2MiB / 15.41GiB,rover-ros-gateway,0B / 0B,20,2025-08-27T13:56:46.760948
